t,marker,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper
0.0,,-6.945054945054945,-80.52747252747253,93.27472527472527,64.3076923076923,0.8351648351648352,5.802562170308968,2067,617,3695,2657,2063,1467,0,0,0,0,0,0,0,0,0,0,0,0,122,124,123,125,122,124,38,39,40,41,39,40,0,0,0,0,0,0
0.0335,,-7.208791208791209,-80.52747252747253,93.27472527472527,64.3076923076923,0.9230769230769231,5.802562170308968,2067,617,3695,2657,2063,1467,0,0,0,0,0,0,84,80,-84,-27,-52,97,122,124,123,125,122,124,38,39,40,41,39,40,8,7,8,0,3,10
0.067,,-7.824175824175824,-80.52747252747253,93.27472527472527,64.21978021978022,0.9230769230769231,5.802562170308968,2076,620,3692,2657,2062,1473,200,50,-50,0,-50,50,273,279,-214,-27,-30,116,122,124,122,125,121,124,38,40,40,41,39,40,41,47,42,0,1,25
0.1005,,-7.912087912087912,-80.52747252747253,93.27472527472527,64.21978021978022,0.9230769230769231,5.802562170308968,2094,645,3683,2657,2062,1484,450,350,-300,0,0,200,305,443,-153,-30,-30,139,121,124,122,124,121,123,38,40,40,41,39,40,36,115,30,0,0,3
0.1339,,-7.912087912087912,-80.52747252747253,93.27472527472527,64.21978021978022,0.6593406593406593,5.802562170308968,2115,686,3680,2657,2062,1495,650,1150,-150,0,0,350,188,542,-139,-30,-30,-20,121,124,122,124,121,123,38,40,40,41,39,40,10,111,40,0,1,2
0.1674,,-7.912087912087912,-80.52747252747253,93.27472527472527,64.21978021978022,0.5714285714285714,5.802562170308968,2132,735,3680,2657,2062,1501,550,1400,0,0,0,200,108,378,-139,-30,-41,83,121,124,122,125,121,123,38,39,40,41,39,40,3,48,45,0,4,0
0.2009,,-7.912087912087912,-80.52747252747253,93.27472527472527,64.21978021978022,0.4835164835164835,5.802562170308968,2138,784,3680,2657,2062,1506,150,1450,0,0,0,150,90,260,-139,-30,-44,62,122,124,122,125,121,123,38,39,40,41,39,40,4,7,47,0,4,2
0.2344,,-7.912087912087912,-80.52747252747253,93.27472527472527,64.21978021978022,0.4835164835164835,5.802562170308968,2142,820,3680,2657,2061,1509,150,1250,0,0,0,150,76,171,-139,-30,-48,-69,122,124,122,125,121,124,38,39,40,41,39,40,2,1,47,0,5,0
0.2679,,-7.912087912087912,-80.52747252747253,93.27472527472527,64.21978021978022,0.4835164835164835,5.802562170308968,2147,842,3680,2657,2059,1511,150,750,0,0,-50,100,58,160,-139,-30,-41,41,122,124,122,125,121,124,38,39,40,41,39,40,4,0,47,0,2,1
0.3014,,-7.912087912087912,-80.52747252747253,93.27472527472527,64.21978021978022,0.4835164835164835,5.802562170308968,2149,853,3680,2657,2057,1513,50,500,0,0,-50,50,48,111,-139,-30,-30,34,122,124,122,125,121,124,38,40,40,41,39,40,2,2,47,0,0,0
0.3349,,-7.912087912087912,-80.52747252747253,93.27472527472527,64.21978021978022,0.5714285714285714,5.802562170308968,2151,859,3680,2656,2056,1514,50,100,0,-50,-50,50,41,-27,-139,-27,-27,30,122,124,122,125,121,124,38,40,40,41,39,40,3,1,47,0,0,0
0.3683,,-8.0,-80.52747252747253,93.27472527472527,64.21978021978022,0.3076923076923077,5.802562170308968,2152,864,3680,2654,2056,1514,0,150,0,0,0,0,37,-41,-139,0,-23,30,122,124,122,125,121,124,38,40,40,41,39,40,1,2,47,0,0,0
0.4017,,-8.175824175824175,-80.52747252747253,93.36263736263736,64.21978021978022,0.21978021978021978,5.802562170308968,2152,867,3680,2654,2056,1514,50,150,0,0,0,0,34,62,-139,0,-34,30,122,124,122,125,121,124,38,39,40,41,39,40,1,2,47,0,2,0
0.4352,,-8.351648351648352,-80.52747252747253,93.36263736263736,64.21978021978022,0.21978021978021978,5.802562170308968,2152,870,3680,2653,2056,1515,0,100,0,-50,0,50,27,55,-136,0,-37,27,122,124,122,125,121,124,38,39,40,41,39,40,0,2,44,0,3,0
0.4687,,-8.351648351648352,-80.52747252747253,93.36263736263736,64.21978021978022,0.21978021978021978,5.802562170308968,2152,871,3680,2652,2056,1515,0,50,0,0,0,0,0,48,-136,0,-37,27,122,124,122,125,121,124,38,39,40,41,39,40,0,2,44,0,2,0
0.5022,,-8.43956043956044,-80.52747252747253,93.36263736263736,64.21978021978022,0.3956043956043956,5.953278070836474,2152,873,3680,2652,2056,1515,0,50,0,0,0,0,0,41,-136,0,-37,27,122,124,122,125,121,124,38,40,40,41,39,40,0,3,44,0,3,0
0.5355,,-8.791208791208792,-80.52747252747253,93.36263736263736,64.21978021978022,0.4835164835164835,6.028636021100226,2152,873,3680,2652,2056,1515,0,0,0,0,0,0,0,41,-136,0,-30,37,122,124,122,125,121,124,38,40,40,41,39,40,0,3,44,0,1,1
0.5689,,-9.142857142857142,-80.52747252747253,93.36263736263736,64.21978021978022,0.6593406593406593,6.028636021100226,2152,873,3680,2652,2056,1515,0,0,0,0,0,0,-30,41,-136,0,-27,41,122,124,122,125,121,124,38,39,40,41,39,40,1,3,44,0,0,1
0.6023,,-9.142857142857142,-80.52747252747253,93.36263736263736,64.21978021978022,0.6593406593406593,6.028636021100226,2152,873,3680,2652,2056,1515,0,0,0,0,0,0,-44,41,-136,0,0,41,122,124,122,125,121,124,38,39,40,41,39,40,4,3,44,0,0,1
0.6357,,-9.142857142857142,-80.52747252747253,93.36263736263736,64.21978021978022,0.7472527472527473,6.2547098718914835,2152,873,3680,2652,2056,1515,0,0,0,0,0,0,-44,41,-136,0,0,41,122,124,122,125,121,124,38,39,40,41,39,40,1,3,44,0,0,1
0.6691,,-9.142857142857142,-80.52747252747253,93.36263736263736,64.21978021978022,0.8351648351648352,6.330067822155237,2149,873,3680,2652,2056,1515,-100,0,0,0,0,0,-37,41,-136,0,0,51,122,124,122,125,121,124,38,40,40,41,39,40,2,3,44,0,0,4
0.7025,,-9.142857142857142,-80.52747252747253,93.36263736263736,64.13186813186813,0.5714285714285714,6.330067822155237,2147,873,3680,2652,2056,1518,-50,0,0,0,0,50,90,41,-136,0,0,48,122,124,122,125,121,124,38,39,40,41,39,40,0,3,44,0,0,1
0.736,,-8.967032967032967,-80.52747252747253,93.36263736263736,64.13186813186813,0.3956043956043956,6.40542577241899,2146,873,3680,2652,2056,1519,-50,0,0,0,0,50,-23,41,-136,0,-23,41,122,124,122,125,121,124,38,40,40,41,39,40,0,2,45,0,0,0
0.7693,,-8.791208791208792,-80.52747252747253,93.36263736263736,64.13186813186813,0.7472527472527473,6.480783722682743,2146,873,3680,2652,2056,1520,0,0,0,0,0,50,0,41,-136,0,-30,44,122,124,122,125,121,124,38,40,40,41,39,40,0,4,44,0,1,2
0.8027,,-8.615384615384615,-80.52747252747253,93.27472527472527,64.13186813186813,0.9230769230769231,6.556141672946496,2146,873,3680,2652,2056,1522,0,0,0,0,0,50,23,41,-136,0,0,41,122,124,122,125,121,124,38,39,40,41,39,40,1,3,45,0,0,1
0.8361,,-8.615384615384615,-80.52747252747253,93.27472527472527,64.13186813186813,1.010989010989011,6.932931424265259,2146,873,3680,2652,2056,1522,0,0,0,0,0,0,30,41,-139,0,23,44,122,124,122,125,121,124,38,39,40,41,39,40,1,3,46,0,0,2
0.8695,,-8.527472527472527,-80.52747252747253,93.18681318681318,64.13186813186813,1.010989010989011,8.063300678221552,2146,873,3680,2652,2056,1523,0,0,0,0,0,0,30,41,-139,0,27,-50,122,124,122,125,121,124,38,40,40,41,39,40,0,3,47,0,0,6
0.9029,,-8.263736263736265,-80.52747252747253,93.18681318681318,64.21978021978022,1.010989010989011,10.324039186134137,2146,873,3680,2652,2056,1527,0,0,0,0,0,100,34,41,-143,0,27,137,122,124,122,125,121,124,38,39,40,41,39,40,1,4,49,0,0,16
0.9363,,-8.175824175824175,-80.52747252747253,93.0989010989011,64.3076923076923,1.010989010989011,13.639788997739261,2146,873,3680,2652,2056,1536,0,0,0,0,0,200,44,41,-143,0,27,225,122,124,122,125,121,124,38,39,40,41,39,40,4,3,50,0,0,29
0.9697,,-8.087912087912088,-80.52747252747253,93.0989010989011,64.3956043956044,1.010989010989011,17.483044461190655,2146,873,3680,2652,2056,1552,0,0,0,0,0,450,48,41,-146,23,27,331,122,124,122,125,121,123,38,39,40,41,39,40,4,3,52,0,0,67
1.0031,,-8.087912087912088,-80.52747252747253,93.0989010989011,64.3956043956044,1.010989010989011,21.85380557648832,2146,873,3680,2652,2056,1576,0,0,0,0,0,600,51,41,-146,27,27,351,122,124,122,125,121,123,38,39,40,41,39,40,4,2,51,0,0,65
1.0365,,-8.087912087912088,-80.52747252747253,93.01098901098901,64.48351648351648,1.010989010989011,25.69706103993971,2147,873,3680,2652,2056,1612,0,0,0,0,0,950,48,41,-146,27,27,442,121,124,122,124,121,123,38,39,40,41,39,40,3,3,52,0,0,70
1.0699,,-8.087912087912088,-80.43956043956044,93.01098901098901,64.48351648351648,1.010989010989011,28.71137905048983,2148,873,3680,2652,2056,1653,50,0,0,0,0,1200,44,41,-150,30,27,500,121,124,122,124,121,123,38,39,40,41,39,40,3,3,54,0,0,81
1.1033,,-8.087912087912088,-80.35164835164835,93.01098901098901,64.48351648351648,1.098901098901099,30.821401657874908,2150,873,3680,2652,2056,1697,0,0,0,0,0,1400,37,44,-150,30,27,500,121,124,122,124,121,123,38,40,40,41,39,40,1,4,54,0,0,84
1.1367,,-8.087912087912088,-80.35164835164835,92.92307692307692,64.57142857142857,1.098901098901099,32.403918613413715,2150,873,3680,2652,2056,1745,50,0,0,0,0,1450,37,48,-150,30,30,500,121,124,122,124,121,123,38,40,40,41,39,40,1,4,54,0,1,57
1.1701,,-8.087912087912088,-80.0,92.74725274725274,64.57142857142857,1.098901098901099,33.3835719668425,2150,873,3680,2652,2056,1792,0,0,0,0,0,1350,37,48,-153,34,30,379,121,124,122,124,121,123,38,40,40,41,39,40,2,4,57,0,1,35
1.2035,,-8.087912087912088,-78.5934065934066,92.13186813186813,64.57142857142857,1.1868131868131868,34.06179351921628,2150,874,3680,2652,2056,1832,0,0,0,0,0,1350,37,58,-160,34,30,360,122,124,122,124,121,123,38,39,40,41,39,40,1,7,62,0,0,23
1.2368,,-8.087912087912088,-75.51648351648352,90.9010989010989,64.57142857142857,1.7142857142857142,34.51394122079879,2150,877,3679,2651,2055,1867,0,50,0,0,0,1100,37,130,-191,34,34,301,122,124,122,124,121,123,38,39,40,41,39,40,1,19,54,0,2,8
1.2703,,-8.0,-71.64835164835165,88.43956043956044,64.48351648351648,3.7362637362637363,34.89073097211756,2150,886,3677,2650,2055,1894,0,200,-50,-50,-50,850,37,224,-247,41,75,208,121,124,122,124,121,123,38,39,40,41,39,40,2,37,98,0,6,8
1.3036,,-7.208791208791209,-66.81318681318682,85.36263736263736,64.48351648351648,6.989010989010989,35.11680482290881,2150,900,3672,2648,2055,1915,0,450,-200,-50,0,700,41,316,-334,44,139,225,121,123,121,124,120,123,38,39,40,41,39,40,3,57,105,1,18,11
1.337,,-6.241758241758242,-61.010989010989015,80.87912087912088,64.57142857142857,10.153846153846153,35.11680482290881,2151,923,3663,2646,2065,1930,0,600,-200,-50,100,500,91,415,-422,51,173,167,121,123,121,124,120,123,38,40,40,41,39,40,10,68,207,3,47,5
1.3704,,-5.0989010989010985,-54.76923076923077,75.6043956043956,64.57142857142857,12.263736263736265,35.11680482290881,2156,954,3644,2645,2086,1942,100,850,-400,-50,550,350,109,430,-522,58,229,125,121,123,121,123,120,122,38,40,40,41,39,40,15,78,241,5,30,8
1.4038,,-3.868131868131868,-48.0,70.06593406593407,64.57142857142857,13.054945054945055,35.11680482290881,2162,990,3614,2649,2114,1949,150,1150,-900,100,750,200,48,519,-513,44,215,104,121,123,121,123,120,122,38,40,40,41,39,40,8,119,180,2,45,5
1.4372,,-3.2527472527472527,-41.31868131868132,63.91208791208791,64.57142857142857,13.054945054945055,35.11680482290881,2172,1046,3577,2657,2142,1954,250,1350,-1000,350,1000,200,80,505,-596,0,246,83,121,123,121,123,120,122,38,40,40,41,39,40,20,83,256,0,26,4
1.4706,,-3.4285714285714284,-35.16483516483517,58.02197802197802,64.65934065934066,12.967032967032967,35.11680482290881,2182,1103,3535,2657,2161,1957,300,1650,-1200,0,600,100,135,634,-671,0,69,69,121,123,121,123,120,122,38,39,40,41,39,40,8,80,296,0,3,5
1.504,,-4.3076923076923075,-29.01098901098901,53.010989010989015,65.0989010989011,12.87912087912088,35.11680482290881,2188,1162,3491,2657,2173,1960,300,1700,-1300,0,500,100,93,591,-652,0,101,-59,121,123,121,123,120,122,38,40,40,41,39,40,7,84,361,0,0,2
1.5374,,-5.538461538461538,-23.560439560439562,47.64835164835165,66.41758241758242,12.791208791208792,35.11680482290881,2191,1222,3438,2657,2180,1962,100,1800,-1500,0,250,100,28,619,-684,50,69,55,121,123,121,123,120,122,38,39,40,41,39,40,1,56,304,1,4,3
1.5708,,-7.2967032967032965,-18.63736263736264,42.285714285714285,67.91208791208791,12.703296703296703,35.19216277317257,2190,1289,3381,2661,2183,1963,0,1950,-1650,100,150,50,-51,617,-699,110,51,48,121,123,121,123,120,122,38,40,40,41,39,40,0,57,292,1,2,3
1.6042,,-8.791208791208792,-14.68131868131868,37.27472527472528,69.75824175824175,12.615384615384615,35.19216277317257,2187,1357,3325,2668,2186,1964,-100,2000,-1700,150,50,0,-124,627,-817,140,41,48,121,123,121,123,120,122,38,40,40,41,39,40,9,37,291,15,1,2
1.6376,,-10.373626373626374,-10.989010989010989,32.0,71.95604395604396,12.0,35.19216277317257,2178,1419,3264,2679,2187,1965,-200,1950,-1800,300,100,0,-154,583,-808,176,30,44,121,123,121,124,120,122,38,40,40,41,39,40,18,14,249,16,1,2
1.671,,-11.692307692307692,-7.824175824175824,26.813186813186814,73.71428571428571,10.065934065934066,35.19216277317257,2165,1484,3202,2693,2188,1965,-350,1900,-1850,400,50,0,-171,524,-712,127,-39,44,121,123,121,124,120,123,38,40,40,41,39,40,5,8,214,10,6,2
1.7044,,-12.659340659340659,-4.923076923076923,21.626373626373628,74.94505494505495,7.34065934065934,35.19216277317257,2152,1548,3145,2708,2188,1965,-400,1900,-1800,450,0,0,-165,432,-790,155,-134,44,121,123,121,124,120,123,38,39,40,41,39,40,16,1,227,23,12,2
1.7378,,-13.186813186813186,-1.934065934065934,17.23076923076923,76.08791208791209,3.912087912087912,35.19216277317257,2137,1606,3085,2726,2179,1965,-450,1850,-1800,500,-100,0,-84,388,-725,138,-216,44,121,123,121,124,120,123,38,40,40,41,39,40,10,0,253,13,41,1
1.7712,,-13.186813186813186,1.1428571428571428,13.274725274725276,76.52747252747253,-0.13186813186813187,35.19216277317257,2123,1662,3025,2746,2163,1965,-400,1700,-1750,650,-450,0,-37,302,-793,192,-294,44,121,123,121,124,120,122,38,40,40,41,39,40,4,0,244,2,36,1
1.8046,,-13.274725274725276,3.6923076923076925,10.637362637362637,76.61538461538461,-3.912087912087912,35.19216277317257,2114,1712,2966,2762,2140,1965,-400,1550,-1750,500,-550,0,-76,239,-672,44,-278,44,121,123,121,124,120,123,38,40,40,41,39,40,0,0,294,2,35,3
1.838,,-13.274725274725276,5.538461538461538,9.23076923076923,76.52747252747253,-6.989010989010989,35.19216277317257,2108,1755,2913,2773,2113,1965,-200,1400,-1700,500,-750,0,-55,265,-601,97,-332,44,121,123,121,124,120,123,38,39,40,41,39,40,0,0,226,1,46,2
1.8714,,-13.45054945054945,6.681318681318682,8.967032967032967,76.35164835164835,-10.065934065934066,35.19216277317257,2104,1797,2862,2779,2079,1965,-150,1300,-1550,200,-950,0,-41,179,-567,69,-341,44,121,123,121,124,120,123,38,40,40,41,39,40,0,0,171,2,44,2
1.9048,,-14.505494505494505,7.648351648351649,9.054945054945055,76.43956043956044,-12.263736263736265,35.11680482290881,2100,1833,2819,2782,2044,1965,-100,1050,-1300,100,-1000,0,-41,133,-445,48,-369,44,121,124,122,124,121,123,38,40,40,41,39,40,8,0,98,0,63,2
1.9383,,-16.703296703296704,7.824175824175824,9.406593406593407,76.52747252747253,-13.23076923076923,34.89073097211756,2097,1862,2790,2783,2010,1965,-50,800,-1050,0,-1050,0,-94,50,-311,51,-335,41,122,124,122,124,121,123,38,40,40,41,39,40,7,0,57,1,34,1
1.9717,,-18.197802197802197,7.912087912087912,9.758241758241759,76.7032967032967,-13.494505494505495,34.51394122079879,2090,1879,2771,2787,1977,1965,-150,650,-650,100,-1000,0,-162,-73,-305,37,-247,27,122,124,122,125,121,123,38,40,40,41,39,40,8,10,54,1,8,0
2.0051,,-18.54945054945055,7.384615384615385,10.901098901098901,77.31868131868131,-13.494505494505495,34.51394122079879,2079,1890,2760,2792,1951,1965,-350,300,-350,150,-750,0,-177,-27,-248,30,-139,-43,122,124,122,125,121,123,38,39,40,41,39,40,21,7,51,3,5,0
2.0385,,-18.373626373626372,6.945054945054945,12.131868131868131,77.49450549450549,-13.31868131868132,34.6646571213263,2067,1893,2755,2792,1934,1965,-300,250,-200,0,-650,0,-55,-62,-161,67,-90,-27,122,124,122,125,121,124,38,39,40,41,39,40,8,14,60,5,7,0
2.0719,,-17.934065934065934,7.384615384615385,12.483516483516484,77.4065934065934,-13.494505494505495,34.89073097211756,2055,1893,2755,2795,1922,1965,-450,0,0,50,-400,0,-79,-90,-108,51,-118,0,122,124,122,125,121,124,38,40,40,41,39,40,3,17,36,1,2,0
2.1053,,-17.846153846153847,7.56043956043956,12.483516483516484,77.4065934065934,-14.197802197802197,34.96608892238131,2049,1893,2755,2798,1914,1965,-300,0,0,200,-300,0,-30,-56,-118,34,-93,27,122,124,122,125,121,124,38,39,40,41,39,40,0,9,32,0,2,0
2.1387,,-18.63736263736264,7.56043956043956,12.483516483516484,77.4065934065934,-15.956043956043956,34.96608892238131,2046,1893,2754,2799,1907,1965,-150,0,-50,0,-200,0,0,-55,-115,30,-105,30,122,124,122,125,121,124,38,40,40,41,39,40,0,6,28,0,10,0
2.1721,,-20.395604395604394,7.384615384615385,12.307692307692308,77.4065934065934,-18.681318681318682,34.96608892238131,2045,1893,2754,2801,1901,1965,0,0,0,50,-200,0,-60,-55,-115,27,-166,30,122,124,122,125,121,124,38,40,40,41,39,40,2,6,31,0,15,0
2.2055,,-22.76923076923077,7.032967032967033,11.956043956043956,77.4065934065934,-22.285714285714285,34.96608892238131,2042,1893,2754,2801,1888,1965,-50,0,0,50,-350,0,-135,-62,-122,23,-151,30,122,124,122,125,121,124,38,40,40,41,39,40,17,9,36,0,28,0
2.239,,-24.967032967032967,6.681318681318682,11.868131868131869,77.4065934065934,-26.593406593406595,34.96608892238131,2032,1893,2754,2801,1869,1965,-300,0,0,0,-550,0,-203,-79,-137,23,-222,30,122,124,122,125,121,123,38,39,40,41,39,40,14,14,46,0,25,0
2.2723,,-27.78021978021978,6.417582417582418,11.692307692307692,77.31868131868131,-30.54945054945055,34.96608892238131,2018,1893,2754,2801,1846,1965,-400,0,0,0,-700,0,-152,-90,-139,23,-295,30,122,124,122,125,121,123,38,39,40,41,39,40,36,19,47,0,46,0
2.3058,,-30.593406593406595,6.5054945054945055,10.901098901098901,77.14285714285714,-33.45054945054945,35.04144687264507,1999,1893,2754,2801,1815,1965,-550,0,0,0,-900,0,-195,-101,-146,0,-345,30,122,124,122,125,121,123,38,39,40,41,39,40,42,24,52,0,42,0
2.3393,,-33.31868131868132,7.032967032967033,9.31868131868132,77.14285714285714,-35.38461538461539,35.04144687264507,1976,1893,2754,2801,1779,1965,-600,0,0,0,-950,0,-224,-97,-190,0,-345,37,121,124,122,124,121,123,38,39,40,41,39,40,34,22,75,0,43,1
2.3728,,-35.16483516483517,7.208791208791209,8.263736263736265,77.14285714285714,-36.61538461538461,35.04144687264507,1950,1893,2751,2801,1743,1965,-750,0,-50,0,-1050,0,-262,-59,-264,0,-334,37,121,124,122,124,121,123,38,40,40,41,39,40,18,12,80,0,23,0
2.4062,,-36.395604395604394,7.208791208791209,7.208791208791209,77.14285714285714,-37.494505494505496,35.04144687264507,1924,1893,2744,2801,1711,1965,-750,0,-100,0,-1100,0,-328,-69,-188,0,-259,37,121,124,122,124,121,123,38,40,40,41,39,40,22,11,95,0,7,0
2.4397,,-37.0989010989011,7.208791208791209,5.978021978021978,77.14285714285714,-38.285714285714285,35.04144687264507,1895,1893,2734,2801,1683,1965,-850,0,-250,0,-900,0,-178,-69,-280,0,-171,37,122,124,122,124,121,123,38,40,40,41,39,40,18,11,110,0,1,0
2.4732,,-37.18681318681319,7.56043956043956,4.395604395604396,77.05494505494505,-38.9010989010989,35.04144687264507,1871,1893,2723,2801,1662,1965,-750,0,-350,0,-650,0,-94,-69,-200,0,-124,37,122,124,122,125,121,123,38,39,40,41,39,40,4,10,107,0,7,0
2.5066,,-37.18681318681319,8.87912087912088,2.2857142857142856,76.96703296703296,-39.604395604395606,35.04144687264507,1852,1893,2710,2801,1645,1965,-600,0,-350,0,-500,0,-111,-55,-307,-23,-157,37,122,124,122,125,121,123,38,40,40,41,39,40,1,6,100,0,3,0
2.5401,,-37.18681318681319,10.901098901098901,-0.26373626373626374,76.96703296703296,-40.30769230769231,35.04144687264507,1840,1895,2697,2801,1632,1965,-350,50,-400,0,-350,0,41,49,-362,-27,-173,37,122,124,122,125,121,123,38,39,40,41,39,40,0,1,111,0,8,0
2.5736,,-37.362637362637365,12.923076923076923,-2.901098901098901,77.05494505494505,-41.18681318681319,34.81537302185381,1833,1903,2680,2801,1621,1965,-250,200,-500,0,-350,0,69,113,-314,-27,-64,37,122,124,122,124,121,123,38,39,40,41,39,40,0,0,147,0,16,0
2.607,,-38.065934065934066,14.857142857142858,-5.186813186813187,77.05494505494505,-41.97802197802198,34.51394122079879,1829,1919,2660,2802,1612,1965,-150,400,-600,0,-250,0,-37,53,-435,-27,-155,23,121,124,122,124,121,123,38,39,40,41,39,40,0,0,151,0,20,0
2.6404,,-39.032967032967036,16.52747252747253,-7.384615384615385,77.05494505494505,-42.857142857142854,34.43858327053504,1825,1940,2637,2802,1602,1965,-100,600,-650,0,-300,0,-59,53,-356,-27,-132,-39,121,124,122,124,121,123,38,39,40,41,39,40,3,0,151,0,11,0
2.6739,,-40.26373626373626,18.46153846153846,-9.494505494505495,77.05494505494505,-43.64835164835165,34.43858327053504,1822,1963,2615,2802,1592,1965,-100,700,-650,0,-300,0,-108,60,-384,-27,-164,-30,121,124,122,124,121,123,38,39,40,41,39,40,10,0,150,0,18,0
2.7072,,-41.84615384615385,20.747252747252748,-11.780219780219781,77.05494505494505,-44.61538461538461,34.43858327053504,1816,1988,2592,2802,1582,1965,-150,750,-700,0,-300,0,-136,46,-383,-27,-152,-30,121,124,122,124,121,123,38,40,40,41,39,40,14,0,172,0,10,0
2.7406,,-43.34065934065934,23.032967032967033,-13.89010989010989,77.05494505494505,-45.934065934065934,34.43858327053504,1805,2012,2568,2802,1572,1965,-250,700,-700,0,-250,0,-80,45,-387,-27,-73,-30,121,123,122,124,121,123,38,40,40,41,39,40,15,0,175,0,21,0
2.774,,-45.010989010989015,25.142857142857142,-15.648351648351648,77.05494505494505,-47.42857142857143,34.43858327053504,1794,2037,2545,2802,1563,1964,-300,750,-700,0,-300,-50,-180,131,-381,-27,-87,-27,121,123,121,124,121,123,38,39,40,41,39,40,19,0,189,0,25,0
2.8074,,-46.68131868131868,26.9010989010989,-17.142857142857142,77.05494505494505,-48.48351648351648,34.43858327053504,1780,2061,2521,2802,1550,1964,-400,750,-700,0,-350,0,-194,36,-446,-27,-100,-27,121,123,121,124,121,123,38,40,40,41,39,40,26,0,193,0,38,0
2.8409,,-48.26373626373626,28.13186813186813,-18.197802197802197,77.05494505494505,-49.010989010989015,34.43858327053504,1764,2086,2497,2802,1536,1964,-450,750,-700,0,-400,0,-141,42,-448,-27,-109,-27,121,123,121,124,121,123,38,39,40,41,39,40,24,0,133,0,29,0
2.8744,,-49.84615384615385,28.747252747252748,-18.813186813186814,77.05494505494505,-49.010989010989015,34.43858327053504,1749,2108,2475,2802,1525,1964,-500,750,-650,0,-350,0,-229,-31,-315,-27,-150,-27,121,123,122,124,121,123,38,39,40,41,39,40,10,0,141,0,9,0
2.9078,,-51.604395604395606,28.747252747252748,-19.076923076923077,77.05494505494505,-49.010989010989015,34.43858327053504,1732,2123,2458,2802,1515,1964,-500,450,-550,0,-300,0,-143,28,-253,-27,-108,-27,121,124,122,124,121,123,38,40,40,41,39,40,19,6,117,0,10,0
2.9413,,-53.362637362637365,28.395604395604394,-19.076923076923077,77.05494505494505,-49.010989010989015,34.43858327053504,1716,2132,2445,2802,1509,1964,-450,450,-500,0,-250,0,-238,-48,-206,-27,-83,-27,121,124,122,124,121,123,38,39,40,41,39,40,15,16,97,0,8,0
2.9747,,-55.120879120879124,28.043956043956044,-19.076923076923077,77.05494505494505,-49.010989010989015,34.43858327053504,1700,2135,2435,2802,1505,1964,-450,100,-300,0,-150,0,-248,-72,-171,-27,-69,-27,121,124,122,124,121,123,38,39,40,41,39,40,27,17,102,0,6,0
3.0083,,-56.7032967032967,27.78021978021978,-19.164835164835164,77.05494505494505,-48.92307692307692,34.43858327053504,1684,2135,2428,2802,1502,1964,-450,0,-250,0,-100,0,-194,-92,-238,-27,-62,-27,121,124,122,124,121,123,38,40,40,41,39,40,55,20,98,0,6,0
3.0417,,-57.934065934065934,26.813186813186814,-19.164835164835164,77.14285714285714,-48.92307692307692,34.43858327053504,1667,2135,2421,2802,1500,1964,-500,0,-200,0,-100,0,-193,-97,-128,-27,-48,-27,121,124,122,124,121,123,38,39,40,41,39,40,64,23,81,0,4,0
3.0751,,-59.252747252747255,25.846153846153847,-18.98901098901099,77.31868131868131,-48.65934065934066,34.43858327053504,1650,2135,2416,2802,1498,1964,-500,0,-150,0,-50,0,-173,-158,-196,-23,-44,-27,121,124,122,124,121,123,38,40,40,41,39,40,59,50,69,0,3,0
3.1085,,-60.21978021978022,25.406593406593405,-18.98901098901099,77.31868131868131,-48.57142857142857,34.43858327053504,1634,2135,2413,2802,1498,1964,-500,0,-100,0,0,0,-247,-188,-178,0,-30,-27,121,124,122,124,121,123,38,40,40,41,39,40,58,80,64,0,1,0
3.1419,,-60.65934065934066,25.054945054945055,-18.98901098901099,77.31868131868131,-48.83516483516483,34.43858327053504,1617,2135,2413,2802,1498,1964,-500,0,0,0,0,0,-246,-202,-174,0,-27,-27,121,124,122,124,121,123,38,40,40,41,39,40,18,92,69,0,1,0
3.1753,,-60.92307692307692,24.703296703296704,-18.98901098901099,77.23076923076923,-48.92307692307692,34.43858327053504,1602,2135,2412,2802,1498,1964,-450,0,-50,0,0,0,-184,-210,-171,0,-37,-27,121,124,122,124,121,123,38,39,40,41,39,40,11,100,69,0,2,0
3.2088,,-61.0989010989011,24.703296703296704,-18.98901098901099,77.14285714285714,-48.92307692307692,34.43858327053504,1589,2135,2412,2802,1498,1964,-350,0,0,0,0,0,-58,-220,-171,0,-41,-27,121,124,122,124,121,123,38,40,40,41,39,40,14,115,69,0,3,0
