t,marker,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper
5.6829,,1.2307692307692308,-77.45054945054945,71.64835164835165,68.52747252747253,25.0989010989011,42.87867370007536,2217,1069,3333,2701,2335,2079,350,-1200,900,0,0,0,80,-422,142,0,-23,65,122,124,122,125,121,124,40,42,42,43,41,44,7,50,0,0,0,8
5.7162,,2.2857142857142856,-80.0,73.4065934065934,68.52747252747253,25.01098901098901,42.8033157498116,2228,1028,3362,2701,2335,2079,350,-1200,900,0,0,0,166,-387,113,0,-23,62,122,124,122,125,121,124,40,42,43,43,41,44,8,37,0,0,0,5
5.7497,,3.1648351648351647,-80.61538461538461,74.54945054945055,68.52747252747253,24.835164835164836,42.8033157498116,2240,989,3387,2701,2335,2079,350,-1150,800,0,0,0,160,-346,81,0,-27,58,122,124,122,125,121,124,40,42,43,43,41,44,10,27,0,0,0,4
5.783,,3.78021978021978,-80.61538461538461,75.51648351648352,68.52747252747253,23.956043956043956,42.8033157498116,2252,957,3411,2701,2335,2079,350,-1100,750,0,0,0,143,-229,25,0,-34,58,122,124,122,125,122,124,40,42,43,43,41,44,9,3,0,0,2,5
5.8164,,4.043956043956044,-80.61538461538461,76.83516483516483,68.52747252747253,21.75824175824176,42.8033157498116,2262,930,3431,2701,2334,2079,350,-800,600,0,0,0,145,-111,-49,0,-94,58,122,124,122,125,121,124,40,42,43,43,41,44,2,1,0,0,11,4
5.8498,,4.131868131868132,-80.61538461538461,77.71428571428571,68.52747252747253,18.681318681318682,42.8033157498116,2272,911,3443,2701,2328,2079,300,-550,400,0,-200,0,-16,-146,21,0,-151,58,122,124,122,125,122,124,40,42,43,43,41,44,1,0,0,0,22,4
5.8833,,4.3076923076923075,-80.61538461538461,78.5934065934066,68.52747252747253,15.164835164835164,42.8033157498116,2277,894,3455,2701,2316,2079,200,-600,350,0,-300,0,79,41,85,0,-243,58,122,124,122,125,121,124,40,42,42,43,41,44,3,0,4,0,18,4
5.9167,,4.3076923076923075,-80.61538461538461,79.47252747252747,68.52747252747253,12.087912087912088,42.87867370007536,2282,889,3466,2701,2297,2079,150,-150,300,0,-500,0,-48,-55,79,0,-224,58,122,124,122,125,121,124,40,42,43,43,41,44,2,2,0,0,39,4
5.9501,,4.3076923076923075,-80.61538461538461,80.43956043956044,68.52747252747253,9.010989010989011,42.87867370007536,2285,889,3476,2702,2274,2079,100,-50,300,0,-650,0,58,-51,69,0,-350,62,122,124,122,125,121,124,40,42,43,43,41,44,3,0,1,0,44,6
5.9835,,4.3076923076923075,-80.61538461538461,81.67032967032966,68.52747252747253,6.637362637362638,42.72795779954785,2287,889,3487,2702,2245,2079,50,0,300,0,-800,0,51,-51,97,0,-392,62,122,124,122,125,121,124,40,42,43,43,41,44,2,1,0,0,38,5
6.0169,,4.21978021978022,-80.61538461538461,82.98901098901099,68.52747252747253,5.230769230769231,42.72795779954785,2289,886,3498,2702,2213,2079,50,-100,300,0,-900,0,48,-44,104,0,-298,55,122,124,122,125,121,124,40,42,43,43,41,44,2,1,1,0,25,4
6.0503,,4.21978021978022,-80.61538461538461,84.21978021978022,68.52747252747253,4.527472527472527,42.72795779954785,2289,883,3511,2702,2185,2079,50,-100,350,0,-950,0,41,-34,110,0,-242,55,122,124,122,125,121,124,40,42,43,43,41,44,3,0,0,0,27,4
6.0837,,4.131868131868132,-80.61538461538461,85.8021978021978,68.52747252747253,4.527472527472527,42.6525998492841,2289,881,3524,2702,2159,2079,0,-50,400,0,-850,0,41,-23,-18,0,-149,55,122,124,122,125,121,124,40,42,43,43,41,44,4,0,0,0,8,4
6.1171,,3.78021978021978,-80.61538461538461,87.82417582417582,68.52747252747253,4.527472527472527,42.6525998492841,2289,883,3539,2702,2139,2079,0,100,400,0,-650,0,37,-30,113,0,-157,48,122,124,122,125,122,124,40,42,42,43,41,44,1,9,0,0,2,2
6.1505,,3.5164835164835164,-80.61538461538461,90.10989010989012,68.43956043956044,4.791208791208791,42.6525998492841,2290,883,3556,2702,2126,2079,50,0,500,0,-350,0,16,-30,70,0,-37,48,122,124,123,125,122,124,40,42,43,43,41,44,1,3,0,0,0,2
6.184,,3.5164835164835164,-80.61538461538461,92.04395604395604,68.35164835164835,4.791208791208791,42.6525998492841,2290,882,3575,2702,2119,2079,0,-50,600,0,-300,0,-23,-27,176,0,-79,48,122,124,123,125,122,124,40,42,43,43,41,44,0,2,0,0,4,2
6.2174,,3.6043956043956045,-80.61538461538461,92.3076923076923,68.43956043956044,4.43956043956044,42.351168048229084,2290,879,3599,2702,2115,2079,0,-100,750,0,-150,0,-23,0,78,-23,-62,48,122,124,122,125,122,124,40,42,43,43,41,44,0,0,0,1,4,3
6.2508,,3.78021978021978,-80.61538461538461,92.21978021978022,68.43956043956044,4.087912087912088,41.446872645064055,2290,878,3620,2696,2109,2079,0,-50,700,-250,-100,0,0,0,69,30,-55,32,122,124,122,125,122,124,40,42,43,43,41,44,0,0,9,5,11,0
6.2844,,3.78021978021978,-80.61538461538461,92.21978021978022,68.43956043956044,4.0,39.7889977392615,2290,875,3628,2695,2106,2079,0,-100,350,0,-50,0,0,30,34,37,-69,-74,122,124,123,125,122,124,40,42,43,43,41,44,0,3,11,1,7,5
6.3178,,3.78021978021978,-80.61538461538461,92.21978021978022,68.52747252747253,3.7362637362637363,37.07611152976639,2290,873,3633,2695,2102,2077,0,-50,150,0,-150,-50,0,34,0,37,-51,-159,122,124,122,125,122,124,40,42,42,43,41,44,0,1,4,0,2,21
6.3512,,3.6043956043956045,-80.61538461538461,92.21978021978022,68.52747252747253,3.5604395604395602,33.082140165787486,2290,873,3636,2695,2099,2067,0,-50,100,0,-50,-100,0,37,-23,41,-51,-178,122,124,122,125,121,124,40,42,43,43,41,44,0,2,1,1,4,23
6.3846,,3.6043956043956045,-80.61538461538461,92.21978021978022,68.52747252747253,3.5604395604395602,27.65636774679729,2290,873,3636,2694,2096,2045,0,0,50,0,-150,-550,0,37,-27,44,-44,-278,122,124,122,125,121,124,40,42,43,43,41,44,0,1,0,5,2,47
6.418,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.52747252747253,3.5604395604395602,21.4016578749058,2290,873,3636,2694,2095,2017,0,0,0,0,-50,-750,0,37,-27,44,-41,-415,122,124,122,125,121,124,40,42,42,43,41,44,0,1,0,2,3,96
6.4514,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.52747252747253,3.5604395604395602,14.770158251695554,2290,873,3636,2694,2093,1977,0,0,0,0,-50,-1100,-23,37,-27,44,-34,-500,122,124,122,125,121,123,40,42,43,43,41,44,0,1,0,2,1,84
6.4849,,3.4285714285714284,-80.61538461538461,92.21978021978022,68.52747252747253,3.6483516483516483,7.309721175584024,2290,873,3636,2694,2093,1930,0,0,0,0,0,-1400,-23,37,-27,44,-34,-500,122,124,122,125,121,123,40,42,43,43,41,44,0,1,1,1,1,77
6.5183,,3.4285714285714284,-80.61538461538461,92.21978021978022,68.43956043956044,3.5604395604395602,1.3564431047475507,2290,873,3636,2694,2093,1884,0,0,0,0,0,-1450,-27,37,-27,44,-30,-500,122,124,122,125,121,123,40,42,43,43,41,44,0,2,0,2,1,60
6.5517,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.52747252747253,3.5604395604395602,2.185380557648832,2290,873,3636,2694,2093,1834,0,0,0,0,0,-1500,-27,37,-27,41,-34,-500,122,124,122,125,121,124,40,42,43,43,41,44,0,1,0,1,2,51
6.5852,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.52747252747253,3.5604395604395602,3.8432554634513942,2290,873,3636,2694,2093,1784,0,0,0,0,0,-1450,-23,37,-27,44,-34,-500,122,124,122,125,121,124,40,42,43,43,41,44,0,1,0,1,1,49
6.6186,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.52747252747253,3.5604395604395602,3.9939713639788996,2290,873,3636,2694,2093,1734,0,0,0,0,0,-1500,-23,37,-27,44,-34,-500,122,124,122,125,121,124,40,42,43,43,41,44,0,1,1,2,2,50
6.6521,,3.6043956043956045,-80.61538461538461,92.21978021978022,68.52747252747253,3.5604395604395602,3.9939713639788996,2290,873,3636,2694,2093,1687,0,0,0,0,0,-1450,-23,37,-27,44,-34,-500,122,124,122,125,121,123,40,42,43,43,41,44,0,2,0,1,1,50
6.6855,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.35164835164835,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1636,0,0,0,0,0,-1500,0,37,-27,44,-34,-500,122,124,122,125,121,124,40,42,43,43,41,44,0,1,0,1,2,51
6.7189,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.35164835164835,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1592,0,0,0,0,0,-1250,-23,37,-27,37,-37,-298,122,124,122,125,121,124,40,42,43,43,41,44,0,1,0,0,2,7
6.7525,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.35164835164835,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1561,0,0,0,0,0,-1050,-23,37,-27,37,-37,-199,122,124,122,125,121,124,40,42,43,43,41,44,0,2,0,0,2,3
6.7859,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.35164835164835,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1542,0,0,0,0,0,-650,-23,37,-27,37,-37,-118,122,124,122,125,121,124,40,42,43,43,41,44,0,1,0,0,3,1
6.8193,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.35164835164835,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1527,0,0,0,0,0,-400,-23,37,-27,37,-37,-150,122,124,122,125,121,124,40,42,42,43,41,44,0,1,0,0,2,11
6.8527,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.26373626373626,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1518,0,0,0,0,0,-350,-23,37,-27,37,-37,-125,122,124,122,125,121,124,40,42,43,43,41,44,0,1,1,0,3,4
6.8863,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.26373626373626,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1512,0,0,0,0,0,-200,-23,37,-27,34,-37,-97,122,124,122,125,122,124,40,42,43,43,41,44,0,2,1,0,2,7
6.9197,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.26373626373626,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1509,0,0,0,0,0,-150,-23,37,-27,34,-37,-83,122,124,122,125,121,124,40,42,43,43,41,44,0,2,0,0,2,8
6.9531,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.26373626373626,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1506,0,0,0,0,0,-50,-23,37,-27,34,-37,-72,122,124,122,125,122,124,40,42,43,43,41,44,0,1,0,0,3,7
6.9865,,3.5164835164835164,-80.61538461538461,92.21978021978022,68.26373626373626,3.4725274725274726,3.9939713639788996,2290,873,3636,2694,2093,1504,0,0,0,0,0,-50,-23,37,-27,34,-37,-69,122,124,122,125,122,124,40,42,43,43,41,44,0,2,0,0,2,5
