t,marker,frame_idx,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper
0.0,,0,-8.527472527472527,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2067,877,3562,2759,2128,1484,0,0,0,0,0,0,0,30,199,30,48,-65,122,124,122,125,121,124,45,47,46,46,46,49,0,0,0,0,0,0
0.0334,,1,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2067,877,3564,2758,2128,1484,0,0,0,0,0,0,120,27,116,-121,-99,-102,122,124,122,125,121,124,45,47,46,46,46,49,23,0,13,17,11,15
0.0668,,2,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2075,877,3576,2749,2126,1483,150,0,300,-250,-50,-50,288,27,138,-81,-65,-76,121,124,122,125,121,124,45,47,46,46,46,49,45,0,27,18,7,9
0.1002,,3,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2095,877,3597,2736,2122,1482,700,0,600,-350,-100,0,183,27,171,-93,-62,-69,122,124,122,125,121,123,45,47,46,46,46,49,23,0,5,2,1,9
0.1336,,4,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2113,877,3611,2728,2117,1482,550,0,500,-250,-250,0,79,27,86,-62,-34,-69,122,124,122,125,121,124,45,47,46,47,46,49,4,0,1,1,2,10
0.167,,5,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2127,877,3616,2724,2117,1482,400,0,200,-150,0,0,23,27,62,-41,-34,-69,122,124,122,125,121,124,45,47,46,47,46,49,2,1,0,0,3,11
0.2006,,6,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2134,877,3621,2719,2116,1482,300,0,150,-150,-50,0,83,27,44,-23,-30,-69,122,124,122,125,121,124,45,47,46,46,46,49,0,0,1,0,3,10
0.2341,,7,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2141,877,3626,2715,2116,1482,150,0,150,-100,0,0,65,27,30,0,-30,-69,122,124,122,125,121,124,45,47,46,47,46,49,2,0,0,0,3,10
0.2677,,8,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2143,877,3628,2714,2116,1482,100,0,50,0,0,0,48,27,0,23,-30,-69,122,124,122,125,121,124,45,47,46,47,46,49,3,0,0,0,3,10
0.301,,9,-8.43956043956044,-80.52747252747253,91.78021978021978,69.84615384615384,5.670329670329671,2.4868123587038435,2144,877,3629,2714,2116,1482,0,0,50,-50,0,0,48,27,0,27,-30,-69,122,124,122,125,121,124,45,47,46,46,46,49,2,0,0,0,3,10
0.3346,,10,-8.43956043956044,-80.52747252747253,91.6923076923077,69.84615384615384,5.670329670329671,2.4868123587038435,2147,877,3629,2714,2116,1482,50,0,0,0,0,0,37,27,0,27,-30,-69,122,124,122,125,121,124,45,47,46,46,46,49,3,0,0,0,2,11
0.368,,11,-8.43956043956044,-80.52747252747253,91.6043956043956,70.02197802197803,5.670329670329671,2.4868123587038435,2147,877,3629,2714,2116,1482,0,0,0,0,0,0,34,27,-23,27,-30,-69,122,124,122,125,121,124,45,47,46,46,46,49,3,0,0,0,3,10
0.4013,,12,-8.43956043956044,-80.52747252747253,91.51648351648352,70.10989010989012,5.758241758241758,2.562170308967596,2148,877,3629,2714,2116,1482,50,0,0,0,0,0,34,27,-27,34,-30,-69,122,124,122,125,121,124,45,47,46,46,46,49,3,0,0,2,3,11
0.4348,,13,-8.43956043956044,-80.52747252747253,91.42857142857143,70.10989010989012,5.846153846153846,2.562170308967596,2149,877,3629,2714,2116,1482,50,0,0,0,0,0,27,27,-30,37,-27,-65,122,124,122,125,121,124,45,47,46,46,46,49,2,0,1,2,3,9
0.4682,,14,-8.527472527472527,-80.52747252747253,91.16483516483517,70.10989010989012,5.846153846153846,2.562170308967596,2149,877,3629,2714,2116,1482,0,0,0,0,0,0,27,27,-34,37,-23,-65,122,124,122,125,121,124,45,47,46,46,46,49,2,0,1,1,0,10
0.5018,,15,-8.527472527472527,-80.52747252747253,90.54945054945055,70.02197802197803,5.934065934065934,2.562170308967596,2149,877,3629,2714,2116,1482,0,0,0,0,0,0,23,27,-44,37,-23,-65,122,124,122,125,121,124,45,47,46,47,46,49,1,0,4,2,0,10
0.5353,,16,-8.527472527472527,-80.52747252747253,89.23076923076923,70.02197802197803,5.934065934065934,2.562170308967596,2149,877,3629,2714,2116,1482,0,0,0,0,0,0,23,27,-72,34,0,-65,122,124,122,125,121,124,45,47,46,47,46,49,1,0,12,0,0,10
0.5688,,17,-8.527472527472527,-80.43956043956044,87.47252747252747,70.02197802197803,5.934065934065934,2.562170308967596,2149,877,3629,2714,2116,1482,0,0,0,0,0,0,23,27,-142,34,0,-65,121,124,122,125,121,123,45,47,46,46,46,49,1,0,39,0,0,10
0.6022,,18,-8.527472527472527,-80.17582417582418,85.27472527472527,70.10989010989012,6.021978021978022,2.562170308967596,2149,877,3625,2714,2116,1482,0,0,0,0,0,0,23,30,-124,34,0,-65,121,124,122,125,121,123,45,47,46,47,46,49,1,0,59,1,0,10
